
task_gain_margin,0.0,baseline_alpha,1.0,tasks_list_,(0, 1, 2, 3),how_task_split,0,seed,27,early_stopping_rounds,200,silent,1,min_task_gain,0.0,task_num_for_init_vec,4,nthread,10,min_child_weight,1,use_task_gain_self,0,objective,binary:logistic,when_task_split,1,max_depth,7,reg_alpha,0.53,eval_metric,auc,colsample_bylevel,0.7,scale_pos_weight,1,learning_rate,0.001,task_num_for_OLF,4,n_estimators,1000,max_neg_sample_ratio,0.2,tree_method,exact,baseline_lambda,1.0,colsample_bytree,0.7,subsample,0.7,reg_lambda,12,debug,0,which_task_value,2,gamma,0.39,
task,auc,
0,0.584285714286,0.692991260897
1,0.517045454545,0.693084819828
2,0.630555555556,0.693275819375
3,0.5,0
Round0, ROCAUC0.537443295902, LOGLOSS0.693076452818, F1 SCORE0.511396887522,

task_gain_margin,0.0,baseline_alpha,1.0,tasks_list_,(0, 1, 2, 3),how_task_split,0,seed,27,early_stopping_rounds,200,silent,1,min_task_gain,0.0,task_num_for_init_vec,4,nthread,10,min_child_weight,1,use_task_gain_self,0,objective,binary:logistic,when_task_split,1,max_depth,7,reg_alpha,0.53,eval_metric,auc,colsample_bylevel,0.7,scale_pos_weight,1,learning_rate,0.001,task_num_for_OLF,4,n_estimators,1000,max_neg_sample_ratio,0.2,tree_method,exact,baseline_lambda,1.0,colsample_bytree,0.7,subsample,0.7,reg_lambda,12,debug,0,which_task_value,2,gamma,0.39,
task,auc,
0,0.740546218487,0.692929214901
1,0.5,0
2,0.72209653092,0.692703134828
3,0.567595818815,0.693069694858
Round1, ROCAUC0.63799082373, LOGLOSS0.692902729024, F1 SCORE0.606717909507,

task_gain_margin,0.0,baseline_alpha,1.0,tasks_list_,(0, 1, 2, 3),how_task_split,0,seed,27,early_stopping_rounds,200,silent,1,min_task_gain,0.0,task_num_for_init_vec,4,nthread,10,min_child_weight,1,use_task_gain_self,0,objective,binary:logistic,when_task_split,1,max_depth,7,reg_alpha,0.53,eval_metric,auc,colsample_bylevel,0.7,scale_pos_weight,1,learning_rate,0.001,task_num_for_OLF,4,n_estimators,1000,max_neg_sample_ratio,0.2,tree_method,exact,baseline_lambda,1.0,colsample_bytree,0.7,subsample,0.7,reg_lambda,12,debug,0,which_task_value,2,gamma,0.39,
task,auc,
0,0.5,0
1,0.5,0
2,0.5,0
3,0.5,0
Round2, ROCAUC0.508237410072, LOGLOSS0.693150742533, F1 SCORE0.464200644529,

task_gain_margin,0.0,baseline_alpha,1.0,tasks_list_,(0, 1, 2, 3),how_task_split,0,seed,27,early_stopping_rounds,200,silent,1,min_task_gain,0.0,task_num_for_init_vec,4,nthread,10,min_child_weight,1,use_task_gain_self,0,objective,binary:logistic,when_task_split,1,max_depth,7,reg_alpha,0.53,eval_metric,auc,colsample_bylevel,0.7,scale_pos_weight,1,learning_rate,0.001,task_num_for_OLF,4,n_estimators,1000,max_neg_sample_ratio,0.2,tree_method,exact,baseline_lambda,1.0,colsample_bytree,0.7,subsample,0.7,reg_lambda,12,debug,0,which_task_value,2,gamma,0.39,
task,auc,
0,0.629032258065,0.695160002209
1,0.572420634921,0.692150090052
2,0.517094017094,0.693954669962
3,0.611253196931,0.69286416769
Round3, ROCAUC0.504657154182, LOGLOSS0.692729795508, F1 SCORE0.47969348659,

task_gain_margin,0.0,baseline_alpha,1.0,tasks_list_,(0, 1, 2, 3),how_task_split,0,seed,27,early_stopping_rounds,200,silent,1,min_task_gain,0.0,task_num_for_init_vec,4,nthread,10,min_child_weight,1,use_task_gain_self,0,objective,binary:logistic,when_task_split,1,max_depth,7,reg_alpha,0.53,eval_metric,auc,colsample_bylevel,0.7,scale_pos_weight,1,learning_rate,0.001,task_num_for_OLF,4,n_estimators,1000,max_neg_sample_ratio,0.2,tree_method,exact,baseline_lambda,1.0,colsample_bytree,0.7,subsample,0.7,reg_lambda,12,debug,0,which_task_value,2,gamma,0.39,
task,auc,
0,0.5,0
1,0.5,0
2,0.5,0
3,0.5,0
Round4, ROCAUC0.663574297189, LOGLOSS0.693041736988, F1 SCORE0.593185018305,

task_gain_margin,0.0,baseline_alpha,1.0,tasks_list_,(0, 1, 2, 3),how_task_split,0,seed,27,early_stopping_rounds,200,silent,1,min_task_gain,0.0,task_num_for_init_vec,4,nthread,10,min_child_weight,1,use_task_gain_self,0,objective,binary:logistic,when_task_split,1,max_depth,7,reg_alpha,0.53,eval_metric,auc,colsample_bylevel,0.7,scale_pos_weight,1,learning_rate,0.001,task_num_for_OLF,4,n_estimators,1000,max_neg_sample_ratio,0.2,tree_method,exact,baseline_lambda,1.0,colsample_bytree,0.7,subsample,0.7,reg_lambda,12,debug,0,which_task_value,2,gamma,0.39,
task,auc,
0,0.5,0
1,0.506172839506,0.693166077137
2,0.5,0
3,0.636877828054,0.692980149458
Round5, ROCAUC0.499766191256, LOGLOSS0.69316705562, F1 SCORE0.521705146705,
TOTAL All round, ROCAUC[0.5374433  0.63799082 0.50823741 0.50465715 0.6635743  0.49976619], LOGLOSS[0.69307645 0.69290273 0.69315074 0.6927298  0.69304174 0.69316706], F1 SCORE[0.51139689 0.60671791 0.46420064 0.47969349 0.59318502 0.52170515],
Mean Auc 0.558611528722,  Mean logloss 0.693011418748, Mean F1 0.529483182193,

task_gain_margin,0.0,baseline_alpha,1.0,tasks_list_,(0, 1, 2, 3),how_task_split,0,seed,27,early_stopping_rounds,200,silent,1,min_task_gain,0.0,task_num_for_init_vec,4,nthread,10,min_child_weight,1,use_task_gain_self,0,objective,binary:logistic,when_task_split,1,max_depth,7,reg_alpha,0.53,eval_metric,auc,colsample_bylevel,0.7,scale_pos_weight,1,learning_rate,0.001,task_num_for_OLF,4,n_estimators,1000,max_neg_sample_ratio,0.4,tree_method,exact,baseline_lambda,1.0,colsample_bytree,0.7,subsample,0.7,reg_lambda,12,debug,0,which_task_value,2,gamma,0.39,
task,auc,
0,0.584285714286,0.692991260897
1,0.517045454545,0.693084819828
2,0.630555555556,0.693275819375
3,0.5,0
Round0, ROCAUC0.537443295902, LOGLOSS0.693076452818, F1 SCORE0.511396887522,

task_gain_margin,0.0,baseline_alpha,1.0,tasks_list_,(0, 1, 2, 3),how_task_split,0,seed,27,early_stopping_rounds,200,silent,1,min_task_gain,0.0,task_num_for_init_vec,4,nthread,10,min_child_weight,1,use_task_gain_self,0,objective,binary:logistic,when_task_split,1,max_depth,7,reg_alpha,0.53,eval_metric,auc,colsample_bylevel,0.7,scale_pos_weight,1,learning_rate,0.001,task_num_for_OLF,4,n_estimators,1000,max_neg_sample_ratio,0.4,tree_method,exact,baseline_lambda,1.0,colsample_bytree,0.7,subsample,0.7,reg_lambda,12,debug,0,which_task_value,2,gamma,0.39,
task,auc,
0,0.740546218487,0.692929214901
1,0.5,0
2,0.72209653092,0.692703134828
3,0.567595818815,0.693069694858
Round1, ROCAUC0.63799082373, LOGLOSS0.692902729024, F1 SCORE0.606717909507,

task_gain_margin,0.0,baseline_alpha,1.0,tasks_list_,(0, 1, 2, 3),how_task_split,0,seed,27,early_stopping_rounds,200,silent,1,min_task_gain,0.0,task_num_for_init_vec,4,nthread,10,min_child_weight,1,use_task_gain_self,0,objective,binary:logistic,when_task_split,1,max_depth,7,reg_alpha,0.53,eval_metric,auc,colsample_bylevel,0.7,scale_pos_weight,1,learning_rate,0.001,task_num_for_OLF,4,n_estimators,1000,max_neg_sample_ratio,0.4,tree_method,exact,baseline_lambda,1.0,colsample_bytree,0.7,subsample,0.7,reg_lambda,12,debug,0,which_task_value,2,gamma,0.39,
task,auc,
0,0.5,0
1,0.5,0
2,0.5,0
3,0.5,0
Round2, ROCAUC0.508237410072, LOGLOSS0.693150742533, F1 SCORE0.464200644529,

task_gain_margin,0.0,baseline_alpha,1.0,tasks_list_,(0, 1, 2, 3),how_task_split,0,seed,27,early_stopping_rounds,200,silent,1,min_task_gain,0.0,task_num_for_init_vec,4,nthread,10,min_child_weight,1,use_task_gain_self,0,objective,binary:logistic,when_task_split,1,max_depth,7,reg_alpha,0.53,eval_metric,auc,colsample_bylevel,0.7,scale_pos_weight,1,learning_rate,0.001,task_num_for_OLF,4,n_estimators,1000,max_neg_sample_ratio,0.4,tree_method,exact,baseline_lambda,1.0,colsample_bytree,0.7,subsample,0.7,reg_lambda,12,debug,0,which_task_value,2,gamma,0.39,
task,auc,
0,0.629032258065,0.695160002209
1,0.572420634921,0.692150090052
2,0.517094017094,0.693954669962
3,0.611253196931,0.69286416769
Round3, ROCAUC0.504657154182, LOGLOSS0.692729795508, F1 SCORE0.47969348659,

task_gain_margin,0.0,baseline_alpha,1.0,tasks_list_,(0, 1, 2, 3),how_task_split,0,seed,27,early_stopping_rounds,200,silent,1,min_task_gain,0.0,task_num_for_init_vec,4,nthread,10,min_child_weight,1,use_task_gain_self,0,objective,binary:logistic,when_task_split,1,max_depth,7,reg_alpha,0.53,eval_metric,auc,colsample_bylevel,0.7,scale_pos_weight,1,learning_rate,0.001,task_num_for_OLF,4,n_estimators,1000,max_neg_sample_ratio,0.4,tree_method,exact,baseline_lambda,1.0,colsample_bytree,0.7,subsample,0.7,reg_lambda,12,debug,0,which_task_value,2,gamma,0.39,
task,auc,
0,0.5,0
1,0.5,0
2,0.5,0
3,0.5,0
